"id_componente","tipo_componente","codigo","nivel","nome","unidade_responsavel","ch_teorico","ch_pratico","ch_estagio","ch_total","ch_dedicada_docente","ch_ead","cr_max_ead","permite_horario_flexivel","qtd_unidades","procedimentos_avaliacao","equivalencia","pre_requisito","co_requisito","ementa","bibliografia","objetivos","conteudo","competencias_habilidades","referencias","ano_programa","periodo_programa","modalidade","curso_componente"
189977,"DISCIPLINA","FGA0265","G","ECONOMIA DE ENERGIA","FACULDADE DO GAMA",60,0,0,60,0,0,20,False,1,NULL,NULL,"((FGA0133))",NULL,"Aspectos conceituais da teoria econômica aplicada à energia. A formação histórica da economia mundial da energia. Economia da indústria do petróleo. Economia da indústria elétrica. Economia da indústria do gás natural.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
189978,"DISCIPLINA","FCE0398","G","MICROBIOLOGIA CLÍNICA","FACULDADE DE CEILÂNDIA",30,30,0,60,0,0,20,False,1,NULL,"( FCE0439 E FCE0440 ) ","( ( FCE0307 ) ) ",NULL,"Diagnóstico de doenças infecto-contagiosas causadas por bactérias e fungos. Execução, interpretação e emissão de laudos para o diagnóstico das infecções nos diversos materiais biológicos.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
189979,"DISCIPLINA","FEF0413","G","PRINCÍPIOS NUTRICIONAIS APLICADOS À ATIVIDADE FÍSICA","FACULDADE DE EDUCAÇÃO FÍSICA",45,15,0,60,0,0,20,False,1,NULL,NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
189980,"DISCIPLINA","FGA0266","G","ACÚSTICA E VIBRAÇÕES VEICULARES","FACULDADE DO GAMA",45,15,0,60,0,0,20,False,1,NULL,NULL,"((FGA0179))",NULL,"1- Fundamentos de Vibrações 2- Sistemas com 1 e mais graus de liberdade 3-Balanceamento e Neutralizadores Dinâmicos 4- Instrumentação para vibrações 5- Conceitos Fundamentais do Som 6- Instrumentação para acústica 7- Propagação sonora ao ar livre 8- Legislação e Ruído de tráfego 9- Ruído em cavidades.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
189981,"DISCIPLINA","FGA0267","G","PROJETO DE ESTRUTURAS DE VEICULOS","FACULDADE DO GAMA",60,0,0,60,0,0,20,False,1,NULL,NULL,"((FGA0228))",NULL,"A disciplina tem como foco o desenvolvimento de técnicas analíticas e numéricas voltadas para o projeto e a fabricação de estruturas veiculares, tais como componentes de suspensão, chassis tubulares e carrocerias. A seleção de materiais, melhoria na forma, bem como peso e dimensões, análise ergonômicas e demais características de um projeto automotivo também são consideradas ao longo das avaliações ministradas. Ao longo de toda a disciplina, o aluno receberá informações necessárias para as atividades a serem desenvolvidas no projeto, na forma de aulas expositivas e práticas.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
189983,"DISCIPLINA","FEF0415","G","SAÚDE COLETIVA E EDUCAÇÃO FÍSICA","FACULDADE DE EDUCAÇÃO FÍSICA",45,15,0,60,0,0,20,False,1,NULL,"(FEF0414)",NULL,NULL,"Problematização da realidade sócio-sanitária brasileira. Promoção da saúdeObjetivos de Desenvolvimento Sustentável (ODS) Determinantes Sociais da Saúde.Sociedade Política Economia Ética Cultura Esporte Saúde Educação ReligiãoViolência Equidade Meio Ambiente. Saúde Pública Estrutura e Princípios do Sistema Únicode Saúde (SUS). Políticas e Programas de Saúde Pública. Planejamento e avaliação emPromoção da Saúde. Reorientação da formação e desenvolvimento de competências doprofissional de Educação Física para atuação em Saúde Coletiva.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
189984,"DISCIPLINA","FGA0268","G","ANÁLISE DINÂMICA MÉTODOS DOS ELEMENTOS FINITOS","FACULDADE DO GAMA",30,30,0,60,0,0,20,False,1,NULL,NULL,"((FGA0229))",NULL,"1- Introdução2- Noções sobre método dos elementos nitos3- Fundamentos de sistemas com um grau de liberdade4- Sistemas com vários graus de liberdade5- Deterinaição de frequências natuais e formas modais6- Método da superposição modal7- Métodos de integração numérica8- Análise dinâmica via método dos elementos nitos9. Pacote computacional para modelagem via método dos elementos nitos (ANSYS)",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
189986,"DISCIPLINA","FGA0270","G","SISTEMAS HIDRÁULICOS E PNEUMÁTICOS","FACULDADE DO GAMA",30,30,0,60,0,0,20,False,1,NULL,"(FGA0269)","((ENM0080))",NULL,"1- Sistemas Hidráulicos 2- Sistemas Pneumáticos.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
189987,"DISCIPLINA","FGA0271","G","PROJETO DE VEÍCULOS","FACULDADE DO GAMA",30,30,0,60,0,0,20,False,1,NULL,NULL,"((FGA0267))",NULL,"1- Etapas do projeto: design, definição das características básicas, projeto conceitual, simulação computacional, dimensionamento de componentes, desenho mecânico 2- Modelagem CAD de elementos mecânicos e carroceria 3- Etapas de construção: analise de custos, escolha de fornecedores, especificação e compra de material, interação projeto-construção (concepção oficina/engenheiro-técnico) 4- Integração à sistema CAD/CAE.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
189988,"DISCIPLINA","FGA0272","G","DINÂMICA MULTICORPOS VEICULAR","FACULDADE DO GAMA",30,30,0,60,0,0,20,False,1,NULL,NULL,"((FGA0023))",NULL,"1- Conceitos de cinemática 2- Conceitos de dinâmica 3- Estudos de caso",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
189989,"DISCIPLINA","FGA0273","G","MELHORIA DE PROCESSOS DE SOFTWARE","FACULDADE DO GAMA",0,60,0,60,0,0,20,False,1,NULL,NULL,"( ( FGA0237 OU FGA0238 ) ) ",NULL,"Qualidade Produto e Processo. Programa de Melhoria de Processo de Software. Modelos de melhoria de processo de software. Normas. Garantia de qualidade do produto e do processo. Modelos de avaliação de processo de software. Análise de causa-raiz e prevenção de defeitos. Ferramentas.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
189990,"DISCIPLINA","FGA0274","G","PRODUTIVIDADE E PROFISSIONALISMO EM ENGENHARIA DE SOFTWARE","FACULDADE DO GAMA",30,30,0,60,0,0,20,False,1,NULL,NULL,"((FGA0164 E FGA0206))",NULL,"Aspectos humanos em engenharia de software. Processos de indivíduos e de equipes. Produtividade. Gestão de relacionamentos. Técnicas de comunicação em grupo. Técnicas de elaboração de apresentações. Técnicas de condução de reunião. Dinâmicas de grupo. Resolução de conflitos. Técnicas de leitura, interpretação e escrita de textos. Competências necessárias ao engenheiro de software e aspectos organizacionais. Noções de direitos autorais, propriedade intelectual e certificação profissional na área de Engenharia de Software. Código de ética e conduta profissional para engenheiros de software.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
189991,"DISCIPLINA","FGA0275","G","ENGENHARIA DE SOFTWARE EXPERIMENTAL","FACULDADE DO GAMA",30,30,0,60,0,0,20,False,1,NULL,NULL,"((FGA0138))",NULL,"Introdução à ciência. Princípios gerais de Metodologia e de Experimentação: Abordagens, Métodos e Técnicas. Pesquisa em banco de dados e leitura de artigos científicos. Projeto e design de pesquisas experimentais em Engenharia de Software Experimental.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
189992,"DISCIPLINA","FGA0276","G","COMPUTAÇÃO EM NUVEM","FACULDADE DO GAMA",30,30,0,60,0,0,20,False,1,NULL,NULL,"((FGA0137))",NULL,"Introdução ao paradigma de computação em nuvem. Conceitos, vantagens, desvantagens e características. Arquitetura da Computação em Nuvem: Infraestrutura como Serviço (Infrastructure as a Service - IaaS ). Plataforma como Serviço (Platform as a Service - PaaS )e Software como Serviço (Software as a Service - SaaS ). Ferramentas de Implementação. Infraestrutura de Armazenamento: SimpleDB, Big Table, Simple Storage Service, storage virtualization, cloud storage.  Segurança no armazenamento de dados em Computação em Nuvem. Introdução a Confiança e Reputação em Computação em Nuvens e aplicações.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
189994,"DISCIPLINA","FGA0278","G","QUALIDADE DE SOFTWARE 1","FACULDADE DO GAMA",30,30,0,60,0,0,20,False,1,NULL,NULL,"((FGA0184 E FGA0173))",NULL,"- Definição, terminologia de qualidade de software- A qualidade no contexto de desenvolvimento de software e atributos da qualidade- Definição, terminologia e Modelos de métricas em qualidade de software- Técnicas estáticas de Verificação e Validação de software",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
189995,"DISCIPLINA","FGA0279","G","PROGRAMAÇÃO WEB","FACULDADE DO GAMA",0,60,0,60,0,0,20,False,1,NULL,NULL,"((FGA0137 E FGA0171))",NULL,"Conceitos básicos da tecnologia Web. Tecnologias de programação WEB: linguagens de script e de marcação. Modelo MVC (Model-View-Controller). Servidores de aplicação Web. Plataformas de desenvolvimento. Frameworks para desenvolvimento Web.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
189996,"DISCIPLINA","CET0047","G","OFICINA VIVENCIAL: EDUCAÇÃO, GASTRONOMIA, NUTRIÇÃO E SUSTENTABILIDADE","CENTRO DE EXCELÊNCIA EM TURISMO",60,0,0,60,0,0,20,False,1,NULL,NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
189997,"DISCIPLINA","CET0048","G","HISTÓRIA DA ARTE E TURISMO","CENTRO DE EXCELÊNCIA EM TURISMO",60,0,0,60,0,0,20,False,1,NULL,NULL,NULL,NULL,"Valores estéticos da criação humana. Panorama da produção artística mundial da pré-história ao mundo contemporâneo. Movimentos artísticos e técnicas de expressão artística. Patrimônio artístico e o Turismo. As instituições legitimadoras da arte- museus, galerias, bienais e outros- e o turismo.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
189998,"DISCIPLINA","CET0049","G","INOVAÇÃO EM SERVIÇOS TURÍSTICOS","CENTRO DE EXCELÊNCIA EM TURISMO",30,0,0,30,0,0,20,False,1,NULL,NULL,NULL,NULL,"Conceito de inovação. Inovando na conjugação dos ""verbos turísticos"" (deslocar, hospedar, alimentar, comprar e fruir/experimentar). Inovação em serviços turísticos. Tipos, dimensões e características da inovação. Inovação e empreendedorismo. Inovação no contexto da sustentabilidade. Inovação e políticas públicas. Normas técnicas e regulamentação da atividade turística. O conceito de valor e a importância da inovação na oferta turística. Redes sociais e os novos paradigmas de produção, distribuição e consumo na cadeia de valor do turismo. Inovação compartilhada e inovação aberta. Inovação derivada das contribuições dos usuários (turistas) de serviços turísticos. O perfil do profissional inovador em serviços turísticos.",NULL," Compreender a inovação em serviços turísticos como parte da proposta de valor;

 Desenvolver capacidade analítica e propositiva como competências profissionais em serviços turísticos no tema da inovação;

 Desenvolver capacidade criativa e executiva de projetos inovadores no âmbito do turismo.","Conceito de inovação. Inovando na conjugação dos verbos turísticos (deslocar, hospedar, alimentar, comprar e fruir/experimentar). Inovação em serviços turísticos. Tipos, dimensões e características da inovação. Inovação e empreendedorismo. Inovação no contexto da sustentabilidade. Inovação e políticas públicas. O conceito de valor e a importância da inovação na oferta turística. Redes sociais e os novos paradigmas de produção, distribuição e consumo na cadeia de valor do turismo. Inovação compartilhada e inovação aberta. Inovação derivada das contribuições dos usuários (turistas) de serviços turísticos. O perfil do profissional inovador em serviços turísticos. Elaboração de projeto inovador no turismo (criação de startup ou projeto de pesquisa inovador). Elaboração e apresentação de pitch.",NULL,NULL,2020,1,"Presencial",NULL
189999,"DISCIPLINA","CET0050","G","EQUIPAMENTOS E SERVIÇOS TURÍSTICOS - HOSPEDAGEM","CENTRO DE EXCELÊNCIA EM TURISMO",60,0,0,60,0,0,20,False,1,NULL,NULL,NULL,NULL,"Evolução histórico-conceitual de hospitalidade e de hospedagem em relação ao desenvolvimento do turismo. Meios de hospedagem: tipologia, classificação, características, organização e interfaces com os demais fornecedores de serviços turísticos e clientes.",NULL,"a)	Estudar o processo histórico-conceitual da hospitalidade e da hotelaria associado ao desenvolvimento do turismo;
b)	Observar a hotelaria como um elemento relevante da oferta turística e essencial para a prática do turismo considerando a sua tipologia, organização e, entre outros, a conexão com outros serviços turísticos;
c)	Propiciar a identificação dos equipamentos e serviços relacionados ao setor hoteleiro;
d)	Compreender como o novo cenário da hotelaria vem colaborando para a atividade turística;
e)	Estimular o conhecimento teórico-prático sobre as técnicas de hospitalidade utilizadas nos meios de hospedagem.
","UNIDADE 1: Interfaces entre Hospitalidade, Hotelaria e Turismo
- Introdução a Hospitalidade;
- Hospitalidade enquanto campo de estudo e sua relação com o turismo;
- Introdução a Hotelaria e sua inserção no Turismo;
- Características dos serviços de hotelaria; 
- Aspectos do mercado de hotelaria (Organização e Interfaces com demais fornecedores);
- Classificação dos meios de hospedagem.
	
UNIDADE 2: Hotelaria: gerenciamento e serviços

- Tipologia e evolução da classificação dos meios de hospedagens no Brasil
- Tendências do setor hoteleiro  avanço das redes hoteleiras internacionais no Brasil 
",NULL,NULL,2020,1,"Presencial",NULL
190000,"DISCIPLINA","CET0051","G","EQUIPAMENTOS E SERVIÇOS TURÍSTICOS - LAZER","CENTRO DE EXCELÊNCIA EM TURISMO",30,0,0,30,0,0,20,False,1,NULL,NULL,NULL,NULL,"Teorias do lazer, recreação e tempo livre e as implicações no Turismo.  Aspectos bio-sócio-culturais das atividades lúdicas no processo de desenvolvimento humano. Atuação e organização dos serviços e equipamentos turísticos de lazer: definições, classificações e funções.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
190001,"DISCIPLINA","CET0052","G","EQUIPAMENTOS E SERVIÇOS TURISTICOS-AGENCIAMENTO OPERAÇÃO E TRANSPORTE","CENTRO DE EXCELÊNCIA EM TURISMO",30,0,0,30,0,0,20,False,1,NULL,NULL,NULL,NULL,"Contextualização e organização dos serviços de agenciamento, operação e transporte turístico: definições, classificações, funções e atuação de agências, operadoras e transportadoras. Sistemas de operação e transporte turístico. Infraestrutura e transporte: multimodalidade. Relações entre agências, operadoras, transportadoras, fornecedores de serviços turísticos, órgãos governamentais e clientes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
190002,"DISCIPLINA","CET0053","G","EQUIPAMENTOS E SERVIÇOS TURÍSTICOS - EVENTOS","CENTRO DE EXCELÊNCIA EM TURISMO",60,0,0,60,0,0,20,False,1,NULL,NULL,NULL,NULL,"Introdução ao Turismo de Eventos. Conceituação e aplicação de turismo de eventos. Classificação e tipologia dos eventos. Cenário atual e tendências em eventos. Planejamento de Eventos e Mega Eventos. Operacionalização de um evento: estudo das fases dos eventos. Administração financeira de eventos. Sazonalidade. Eventos como estratégia de marketing. Captação de eventos. Conceituação e elaboração de cerimonial e protocolo de eventos. Etiqueta em eventos",NULL,"a)	Compreender o turismo e sua interface com o setor de eventos;
b)	Discutir sobre o segmento de negócios e eventos no Brasil como modalidade complementar a oferta turística local e alternativa de minimização da sazonalidade;
c)	Apresentar a constituição do mercado de eventos: empresas organizadoras e/ou promotoras de eventos, prestadores de serviços e entidades de classe.
d)	Experienciar as fases de um evento a partir da elaboração de um projeto e execução da proposta. 
","Abordagem histórica da inter-relação Turismo e eventos. Estruturas e serviços de eventos: definições, classificações, funções e características. A organização de eventos no contexto do Turismo como opção para a complementaridade da oferta turística e reorientação da sazonalidade. Atuação e organização dos prestadores de serviços de eventos.

UNIDADE 1: Eventos como interface do Turismo

- Contextualização sobre Eventos e sua relação com o Turismo
- Segmento de Negócios e Eventos no Brasil
- Introdução a Eventos (organização, planejamento e execução)
- Classificação e tipologia de eventos 
- Captação e Patrocínio de Eventos
- Projeto de Eventos

UNIDADE 2: Organização de Eventos

- Coordenação de Eventos (estruturas e serviços)
- Execução do projeto de Eventos
",NULL,NULL,2020,1,"Presencial",NULL
190003,"DISCIPLINA","CET0054","G","EQUIPAMENTOS E SERVIÇOS TURÍSTICOS - ALIMENTAÇÃO","CENTRO DE EXCELÊNCIA EM TURISMO",60,0,0,60,0,0,20,False,1,NULL,NULL,NULL,NULL,"Histórico da gastronomia e contextualização dos patrimônios culinários, dos serviços de alimentação no desenvolvimento do turismo. A gastronomia como componente da identidade de destinos. Serviços de alimentação: definições, tipologia, classificação, característica e organização. Relações com os demais fornecedores de serviços turísticos e clientes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
190004,"DISCIPLINA","CET0055","G","PROJETO INTEGRADOR EM TURISMO 2","CENTRO DE EXCELÊNCIA EM TURISMO",30,0,0,30,0,0,20,False,1,NULL,NULL,"((CET0042))",NULL,"Contextualização e articulação dos conteúdos ministrados dos semestres. Construção e realização de projetos e atividades interdisciplinares. Refletir sobre a relação hospitalidade, cidade e turismo a partir da área objeto de estudo (Brasília/DF), sob uma perspectiva interdisciplinar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
190005,"DISCIPLINA","ADM0364","G","POLITICAS PÚBLICAS DE TURISMO","DEPTO ADMINISTRAÇÃO",60,0,0,60,0,0,20,False,1,NULL,NULL,NULL,NULL,"Conceitos introdutórios. Definições e ciclos de políticas públicas. Papel e objetivos das políticas públicas no Turismo. Instrumentos de políticas públicas no Turismo. Estruturagovernamental e ordenamento do turismo nacional. Fases das políticas públicas de Turismo no Brasil. Governança e participação nas políticas públicas de Turismo. Interações nas esferas públicas municipal, estadual e federal no setor. Análise de Planos Nacionais de Turismo.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
190006,"DISCIPLINA","FCE0399","G","ECONOMIA E GESTÃO FARMACÊUTICA","FACULDADE DE CEILÂNDIA",15,15,0,30,0,0,20,False,1,NULL,"((FAR0134))","((FCE0255))",NULL,"Introdução à Administração, Economia e Marketing Farmacêutico: Conceitos gerais, Aplicações, Legislação Reguladora, Introdução à Economia da Saúde, Inovação e Propriedade Intelectual.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
190007,"DISCIPLINA","FCE0400","G","TECNOLOGIA DE ALIMENTOS","FACULDADE DE CEILÂNDIA",30,30,0,60,0,0,20,False,1,NULL,NULL,"((FAR0050))",NULL,"Histórico e conceitos gerais. Princípios e métodos gerais de conservação de alimentos. Tecnologia de laticínios. Tecnologia de carnes. Alterações dos constituintes dos alimentos frente ao processamento e armazenamento. Embalagem. Tecnologia de óleos e gorduras. Tecnologia de cereais. Tecnologia de frutas e hortaliças. Higiene, limpeza e sanitização na indústria de alimentos.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
190008,"DISCIPLINA","ENE0352","G","REDES LOCAIS","DEPTO ENGENHARIA ELETRICA",60,0,0,60,0,0,20,False,1,NULL,NULL,"((ENE0237) OU (ENE0009 E ENE0011) OU (ENE0025 E ENE0011))",NULL,"Arquiteturas e Protocolos para Redes Locais, Meios de transmissão, Controle de Acesso ao Meio (MAC), Enlace de dados, Switching e Interconexão de Redes Locais, Redes Locais Virtuais (VLAN), tecnologias de redes locais e redes de armazenamento (Ethernet/IEEE 802.3, Wifi/IEEE 802.11, Fiber Channel, Infiniband etc) Metodologia de Projeto de Redes Locais.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
190009,"DISCIPLINA","ENE0353","G","ANTENAS EM REDES DE COMUNICAÇÕES","DEPTO ENGENHARIA ELETRICA",60,0,0,60,0,0,20,False,1,NULL,"((ENE0194))","((ENE0177) OU (IFD0179))",NULL,"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
190010,"DISCIPLINA","FCE0401","G","SEMINÁRIO INTEGRATIVO 8","FACULDADE DE CEILÂNDIA",15,15,0,30,0,0,20,False,1,NULL,NULL,"((FCE0339))",NULL,"Finaliza a série de seminários integrativos realizados durante todo o fluxo itinerante do curso, agora dentro do núcleo de instrumentalização. Aborda temas geradores integrativos dos conhecimentos em todos os níveis de atenção à saúde propondo discussão entre os discentes do curso de fisioterapia em diferentes equipes de trabalho.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
190022,"DISCIPLINA","FGA0280","G","PROJETO DE CIRCUITOS ELETRÔNICOS INTEGRADOS 2","FACULDADE DO GAMA",30,30,0,60,0,0,20,False,1,NULL,NULL,"((FGA0215) OU (FGA0017))",NULL,"Amplificadores Operacionais avançados Comparadores Fontes de referência de tensão, Bandgap Fontes de referência de corrente Filtros Analógicos contínuos Filtros analógicos discretos Conversores Analogico-Digital (A/D) Conversores Digital-Analógico (D/A).",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
190023,"DISCIPLINA","FCE0402","G","TECNOLOGIA APLICADA À FARMÁCIA","FACULDADE DE CEILÂNDIA",30,30,0,60,0,0,20,True,1,NULL,NULL,"( ( FCE0369 ) ) ",NULL,"Introdução à Tecnologia Farmacêutica, legislação e registro de medicamentos, boas práticas de fabricação, planejamento, organização e ciclo de produção na indústria Farmacêutica, desenvolvimento de medicamentos, planejamentos da produção, instalações e equipamentos, aspectos bio-farmacêuticos, tecnologia das formas farmacêutica sólidas, plásticas, dispersas, líquidas estéreis e não estéreis, validação e qualificação na indústria farmacêutica, formas farmacêuticas de última geração e estabilidade de medicamentos.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
190024,"DISCIPLINA","ENC0276","G","MATERIAIS PARA CONSTRUÇÃO EXPERIMENTAL","DEPTO ENGENHARIA CIVIL E AMBIENTAL",0,30,0,30,0,0,20,False,1,NULL,"((ENC0229 E ENC0230))","((ENC0271))",NULL,"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
190025,"DISCIPLINA","ENC0277","G","MATERIAIS PARA CONSTRUÇÃO 2","DEPTO ENGENHARIA CIVIL E AMBIENTAL",30,0,0,30,0,0,20,False,1,NULL,"((ENC0229 E ENC0230))","((ENC0271))",NULL,"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
190026,"DISCIPLINA","FAR0175","G","FISIOPATOLOGIA DAS DOENÇAS HEMATOLÓGICAS","DEPARTAMENTO DE FARMACIA",60,0,0,60,0,0,20,False,1,NULL,NULL,"((GEM0014 E CFS0041) OU (FAR0124 E CFS0037))",NULL,"A disciplina fornecerá subsídios teóricos que permitam que os alunos compreendam os mecanismos de desenvolvimento das doenças hematológicas e os associem com as técnicas laboratoriais disponíveis para a elucidação diagnostica. Nesse âmbito, serão abordadas as anemias nutricionais e hemolíticas, além das neoplasias hematológicas.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
190027,"DISCIPLINA","MUS0804","G","HISTÓRIA DA MÚSICA BRASILEIRA 1","DEPTO MÚSICA",15,15,0,30,0,0,20,False,1,NULL,NULL,"((MUS0730))",NULL,"Estuda especificamente as manifestações da música no Brasil desde o Descobrimento do Brasil até as manifestações artístico-musicais das duas primeiras décadas do século XX. A abordagem relacionada com as raízes da música na Península Ibérica e dentro da visão sócio política filosófica estética e cultural brasileira, como também co-relacionando com os principais movimentos estilísticos musicais europeus.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
190028,"DISCIPLINA","SER0132","G","OFICINA DE SUPERVISÃO DE ESTÁGIO EM SERVIÇO SOCIAL 1","DEPTO SERVIÇO SOCIAL",30,30,0,60,0,0,20,False,1,NULL,NULL,"( ( SER0109 ) ) ",NULL,"Acompanhamento e supervisão pedagógica do estágio em serviço social. Aprofundamento doconhecimento das expressões da questão social, da realidade institucional e do exercícioprofissional. Planejamento e execução de atividades de estágio juntamente com o supervisorde campo.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
190029,"DISCIPLINA","SER0133","G","OFICINA DE SUPERVISÃO DE ESTÁGIO EM SERVIÇO SOCIAL 2","DEPTO SERVIÇO SOCIAL",30,30,0,60,0,0,20,False,1,NULL,NULL,"( ( SER0132 ) ) ",NULL,"Acompanhamento e supervisão pedagógica do estágio em serviço social. Aprofundamento do conhecimento das expressões da questão social, da realidade institucional e do exercício profissional. Planejamento e execução de atividades de estágio juntamente com o supervisor de campo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
190031,"DISCIPLINA","LET0438","G","LÍNGUA CHINESA 4","DEPTO LÍNGUAS ESTRANGEIRAS E TRADUÇÃO",30,30,0,60,0,0,20,False,1,NULL,NULL,"((LET0378))",NULL,"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
190032,"DISCIPLINA","SOL0121","G","SOCIOLOGIA DAS RELAÇÕES RACIAIS","DEPARTAMENTO DE SOCIOLOGIA",60,0,0,60,0,0,20,False,1,NULL,NULL,"((SOL0042))",NULL,"A disciplina tem por objetivo compreender os usos da categoria raça e seus derivados: racismo, anti-racismo, discriminação, preconceito, ação afirmativa. Dar-se-á ênfase ao uso da categoria raça tanto no contexto nacional quanto no contexto internacional. No contexto nacional, discutir-se-á os estudos que constituíram as diversas escolas de relações raciais no Brasil, bem como a contribuição de intelectuais negros, que nem sempre pertenceram ao mainstream acadêmico. Internacionalmente, serão discutidos os estudos modelares desenvolvidos na Europa, EUA, África do Sul e América Latina.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
190033,"DISCIPLINA","FAR0176","G","FARMACOTÉCNICA","DEPARTAMENTO DE FARMACIA",45,45,0,90,0,0,20,False,1,NULL,"((FAR0136) OU (FCE0308 E FCE0369))","((FAR0126 E IQD0296))",NULL,"Fundamentos teóricos e práticos para a elaboração de produtos farmacêuticos eficazes e estáveis, envolvendo o estudo das operações básicas e prévias ao processo de fabricação de formas farmcêuticas, com foco na relação entre composição e biodisponibilidade, acondicionamento, conservação, estabilização, incompatibilidades e via de administração.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
190034,"DISCIPLINA","FAR0177","G","FARMACOLOGIA 2","DEPARTAMENTO DE FARMACIA",60,0,0,60,0,0,20,False,1,NULL,"((FCE0246 E FCE0256 E FCE0370) OU (FCE0256))","((FAR0172))",NULL,"Farmacocinética. Farmacologia do sistema nervoso central e dos sistemas cardiovascular e renal.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
190035,"DISCIPLINA","FCE0403","G","CITOLOGIA CLÍNICA","FACULDADE DE CEILÂNDIA",15,15,0,30,0,0,20,False,1,NULL,NULL,"((FCE0307))",NULL,"Noções gerais de Citologia. Líquido cefalorraquiano (Líquor). Líquido seminal (esperma). Líquido sinovial. Citologia de líquidos cavitários (pleural, pericárdico e peritoneal). Formação, função, Exudatos e Transudatos, contagem celular e interpretação clínica dos resultados. Citologia cérvico-vaginal. Características morfológicas do epitélio cérvico-vaginal. Critérios de Malignidade",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
190036,"DISCIPLINA","FCE0404","G","PARASITOLOGIA CLÍNICA","FACULDADE DE CEILÂNDIA",15,15,0,30,0,0,20,False,1,NULL,NULL,"((FCE0282 E FCE0307))",NULL,"Biologia, patogenia, quadro clínico e diagnóstico laboratorial dos principais parasitos humanos. Treinamento técnico e científico para a prática no diagnóstico clínico parasitológico",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
190037,"DISCIPLINA","FCE0405","G","ANÁLISES TOXICOLÓGICAS","FACULDADE DE CEILÂNDIA",15,15,0,30,0,0,20,False,1,NULL,NULL,"((FCE0260 E FCE0372))",NULL,"Aplicação das análises toxicológicas. Toxicologia forense. Métodos analíticos de identificação e quantificação de agentes tóxicos. Tópicos avançados.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
